session_id,session_label,session_mode,session_start,session_end,event_type,timestamp,direction,directionMode,lat,lng,gps_accuracy_m
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,gps_track,2026-06-20T16:54:10.999Z,,,54.59278729781845,-5.705809174427457,7
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,car,2026-06-20T16:54:14.804Z,against,both,54.5927971664633,-5.705776415899328,7
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,car,2026-06-20T16:54:17.248Z,against,both,54.592813292903045,-5.705723114337797,8
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,gps_track,2026-06-20T16:54:31.999Z,,,54.592879851317804,-5.705493944867042,6
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,car,2026-06-20T16:54:48.085Z,with,both,54.592952528772216,-5.705242110052715,5
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,car,2026-06-20T16:54:50.917Z,with,both,54.592961299646056,-5.705213368269861,5
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,gps_track,2026-06-20T16:54:51.999Z,,,54.5929676453506,-5.705183890564236,5
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,car,2026-06-20T16:54:53.168Z,with,both,54.592968774657216,-5.705174138222386,5
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,car,2026-06-20T16:54:54.700Z,with,both,54.592973025166934,-5.705156824531412,5
6bfec8ac,"20/06/2026, 17:54:09",dual,2026-06-20T16:54:11.383Z,2026-06-20T16:55:59.127Z,car,2026-06-20T16:54:55.584Z,with,both,54.59297615198951,-5.70513821772439,5
