session_id,session_label,session_mode,session_start,session_end,event_type,timestamp,direction,directionMode,lat,lng,gps_accuracy_m
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:23:34.881Z,against,both,54.59684326807659,-5.711036789844779,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:23:36.897Z,against,both,54.59681784009442,-5.711006158313942,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,gps_track,2026-06-13T15:23:52.999Z,,,54.59665631471559,-5.710702012090312,8
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:23:55.496Z,against,both,54.596629206220506,-5.710683244276023,8
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,gps_track,2026-06-13T15:24:12.998Z,,,54.596481674669086,-5.7103787197132,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:15.936Z,with,both,54.596481185459496,-5.710330508992034,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:18.518Z,with,both,54.59647127987044,-5.710273376760872,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:19.952Z,with,both,54.59645960944249,-5.7102645106042145,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:20.469Z,against,both,54.59644973062448,-5.710244581321434,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:23.137Z,against,both,54.59642644492305,-5.710210480898001,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:25.353Z,with,both,54.59641988004926,-5.710190440373822,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:27.297Z,against,both,54.59639737551876,-5.710149900614193,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:28.615Z,against,both,54.59638618564113,-5.71012158847484,9
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:32.222Z,with,both,54.5963436260054,-5.710069488284282,10
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,gps_track,2026-06-13T15:24:34.000Z,,,54.59633679666906,-5.710037663650966,10
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:35.570Z,with,both,54.59633537142992,-5.7100362192538165,10
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:41.699Z,against,both,54.596311297710955,-5.70998170549865,10
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:44.352Z,against,both,54.59629413556265,-5.709932449830558,10
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:48.733Z,against,both,54.59626589347619,-5.709863030777227,11
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:50.648Z,against,both,54.59625091220403,-5.7098255058830745,12
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:24:54.916Z,against,both,54.59622008790598,-5.709748414404077,11
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,gps_track,2026-06-13T15:24:54.999Z,,,54.5962102362158,-5.709740436719787,11
8611420e,"13/06/2026, 16:23:30",dual,2026-06-13T15:23:32.182Z,2026-06-13T15:25:15.054Z,car,2026-06-13T15:25:10.904Z,with,both,54.596049998438964,-5.70959272082644,10
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,gps_track,2026-06-13T15:45:08.999Z,,,54.59446612671792,-5.691081411131693,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:45:13.077Z,against,both,54.594509519842255,-5.691064616175153,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:45:17.637Z,against,both,54.5945525733808,-5.6910579465382645,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,gps_track,2026-06-13T15:45:29.999Z,,,54.59470066821519,-5.691032997579852,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:45:38.090Z,with,both,54.59476906158816,-5.691031778023808,4
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:45:42.737Z,with,both,54.5947958303285,-5.691030499754121,4
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:45:48.902Z,against,both,54.59486917332385,-5.69103273936441,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:45:49.388Z,with,both,54.5948833001502,-5.691035266816818,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,gps_track,2026-06-13T15:45:50.999Z,,,54.59490077767865,-5.691025591755109,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:46:09.837Z,against,both,54.59507936137574,-5.691023472906019,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,gps_track,2026-06-13T15:46:11.999Z,,,54.59511427408228,-5.691031649354467,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:46:18.008Z,with,both,54.59513826781113,-5.690965482510362,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:46:20.769Z,with,both,54.59517471405971,-5.690971648652794,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,gps_track,2026-06-13T15:46:31.999Z,,,54.59530612608378,-5.691016493934637,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,gps_track,2026-06-13T15:46:52.998Z,,,54.595524744746726,-5.690989178990197,6
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,car,2026-06-13T15:47:00.657Z,with,both,54.595605864404185,-5.6909924449789,5
a53b4064,"13/06/2026, 16:45:05",dual,2026-06-13T15:45:09.104Z,2026-06-13T15:47:31.580Z,gps_track,2026-06-13T15:47:12.999Z,,,54.5957424970449,-5.69103118385381,6
e0e99295,"13/06/2026, 20:45:00",dual,2026-06-13T19:45:01.977Z,2026-06-13T19:46:29.517Z,gps_track,2026-06-13T19:45:01.000Z,,,54.596656923392416,-5.710754983030458,5
e0e99295,"13/06/2026, 20:45:00",dual,2026-06-13T19:45:01.977Z,2026-06-13T19:46:29.517Z,gps_track,2026-06-13T19:45:21.999Z,,,54.596506248215285,-5.7103760776505705,5
e0e99295,"13/06/2026, 20:45:00",dual,2026-06-13T19:45:01.977Z,2026-06-13T19:46:29.517Z,gps_track,2026-06-13T19:45:41.999Z,,,54.59636079304418,-5.710068732570296,6
e0e99295,"13/06/2026, 20:45:00",dual,2026-06-13T19:45:01.977Z,2026-06-13T19:46:29.517Z,gps_track,2026-06-13T19:46:01.999Z,,,54.59620503126704,-5.709738620566058,7
e0e99295,"13/06/2026, 20:45:00",dual,2026-06-13T19:45:01.977Z,2026-06-13T19:46:29.517Z,gps_track,2026-06-13T19:46:21.999Z,,,54.596030439580396,-5.709494540033624,6
e0e99295,"13/06/2026, 20:45:00",dual,2026-06-13T19:45:01.977Z,2026-06-13T19:46:29.517Z,car,2026-06-13T19:46:23.902Z,against,both,54.596017235792424,-5.709491434426636,6
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,gps_track,2026-06-13T19:55:03.999Z,,,54.59466551447489,-5.702279496066447,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:55:12.494Z,with,both,54.59464649493059,-5.7021221389874555,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,gps_track,2026-06-13T19:55:24.999Z,,,54.59460552557161,-5.701836492361893,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:55:25.119Z,with,both,54.59460552557161,-5.701836492361893,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:55:31.511Z,with,both,54.59460192538064,-5.70171060039088,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,gps_track,2026-06-13T19:55:44.999Z,,,54.5945653148704,-5.701391901516433,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:03.751Z,with,both,54.594517514074326,-5.701032300988338,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:05.163Z,with,both,54.5945168285673,-5.701003347311872,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,gps_track,2026-06-13T19:56:05.998Z,,,54.59451089099879,-5.700987104231649,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:06.251Z,against,both,54.59451089099879,-5.700987104231649,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:07.636Z,with,both,54.59450938670078,-5.700968040398217,4
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:19.351Z,with,both,54.594480260029144,-5.70074684896969,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:23.734Z,with,both,54.59446997502977,-5.700643240133376,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,gps_track,2026-06-13T19:56:26.999Z,,,54.59446155769385,-5.700554216638666,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:28.447Z,against,both,54.594457890143616,-5.700527760687655,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:29.764Z,against,both,54.594464200962946,-5.700509707658648,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:30.252Z,with,both,54.59446584344264,-5.700497425002907,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:33.642Z,against,both,54.594455170578044,-5.7004456633585034,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:35.434Z,against,both,54.59445139190438,-5.700420258593428,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:36.699Z,with,both,54.594448326283484,-5.700407679696261,5
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,gps_track,2026-06-13T19:56:47.999Z,,,54.594421676435324,-5.700173942413617,6
0dda12dd,"13/06/2026, 20:55:02",dual,2026-06-13T19:55:04.399Z,2026-06-13T19:57:02.408Z,car,2026-06-13T19:56:55.116Z,against,both,54.59440858164071,-5.700023797702239,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,gps_track,2026-06-13T20:26:32.999Z,,,54.5987115749829,-5.703127951526352,7
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,car,2026-06-13T20:26:42.258Z,against,both,54.598806810754134,-5.703169964483459,7
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,gps_track,2026-06-13T20:26:53.999Z,,,54.59893978512041,-5.703207410500393,7
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,car,2026-06-13T20:27:12.151Z,with,both,54.59912467790502,-5.703250882503641,7
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,gps_track,2026-06-13T20:27:14.998Z,,,54.599151701754025,-5.703240513213134,7
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,car,2026-06-13T20:27:22.800Z,with,both,54.59921880466517,-5.70324337350012,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,gps_track,2026-06-13T20:27:35.998Z,,,54.599372398412285,-5.70330724892701,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,gps_track,2026-06-13T20:27:56.999Z,,,54.59960526713532,-5.703343257532862,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,gps_track,2026-06-13T20:28:16.999Z,,,54.59981871553616,-5.703410140993411,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,car,2026-06-13T20:28:32.054Z,with,both,54.59995634851728,-5.703499714630996,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,gps_track,2026-06-13T20:28:36.999Z,,,54.600013073225156,-5.7035243911047075,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,car,2026-06-13T20:28:42.103Z,with,both,54.600063879304265,-5.703521060071557,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,car,2026-06-13T20:28:44.491Z,against,both,54.60008820874893,-5.703540521607257,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,car,2026-06-13T20:28:44.970Z,with,both,54.60008820874893,-5.703540521607257,6
fd190c10,"13/06/2026, 21:26:32",dual,2026-06-13T20:26:33.370Z,2026-06-13T20:29:05.641Z,gps_track,2026-06-13T20:28:57.999Z,,,54.60022399751321,-5.703636444327724,6
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,gps_track,2026-06-13T20:29:10.999Z,,,54.600296635588165,-5.703646792766109,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,car,2026-06-13T20:29:15.960Z,with,both,54.600253207779886,-5.7036040392664615,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,gps_track,2026-06-13T20:29:31.998Z,,,54.600040037027874,-5.70346742245495,4
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,car,2026-06-13T20:29:44.858Z,with,both,54.5999093660641,-5.703425833159204,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,car,2026-06-13T20:29:48.377Z,against,both,54.599865591824006,-5.703401057022681,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,gps_track,2026-06-13T20:29:52.000Z,,,54.59982518244585,-5.703387691106891,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,car,2026-06-13T20:29:55.828Z,with,both,54.599791934017965,-5.7033698267067985,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,gps_track,2026-06-13T20:30:11.999Z,,,54.599596412854076,-5.7033349750990014,4
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,gps_track,2026-06-13T20:30:32.999Z,,,54.599357209817455,-5.703240176756677,4
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,car,2026-06-13T20:30:48.161Z,against,both,54.59920172838763,-5.703195437500247,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,gps_track,2026-06-13T20:30:52.999Z,,,54.599149691731256,-5.703187879396496,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,car,2026-06-13T20:31:07.976Z,against,both,54.59897240019638,-5.703142326430261,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,gps_track,2026-06-13T20:31:13.999Z,,,54.59888929271248,-5.703105628291023,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,car,2026-06-13T20:31:15.044Z,against,both,54.59888929271248,-5.703105628291023,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,car,2026-06-13T20:31:22.915Z,with,both,54.59879962955507,-5.703081858684977,5
de9ade9d,"13/06/2026, 21:29:09",dual,2026-06-13T20:29:12.025Z,2026-06-13T20:31:41.332Z,gps_track,2026-06-13T20:31:33.998Z,,,54.59866803847702,-5.7030511802650965,5
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:49:13.999Z,,,54.597854454838334,-5.713689402674083,7
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:49:15.643Z,with,both,54.59785871211274,-5.713708219816542,7
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:49:27.271Z,with,both,54.597939142814695,-5.713897320504735,7
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:49:33.357Z,with,both,54.59798420890996,-5.713981559391053,7
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:49:34.999Z,,,54.59799720552268,-5.7140224203938,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:49:55.999Z,,,54.59809055169237,-5.714266350067715,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:49:57.569Z,against,both,54.59809390366686,-5.714287426819402,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:49:58.886Z,against,both,54.59810053878122,-5.714305433512145,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:50:06.285Z,against,both,54.59814410831676,-5.714421094438968,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:50:16.736Z,with,both,54.598184290973755,-5.7146066093768475,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:50:16.999Z,,,54.598187900728604,-5.714626539996918,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:50:37.998Z,,,54.598280038352314,-5.71496361754935,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:50:59.000Z,,,54.598364942951704,-5.715353212302999,7
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:51:18.999Z,,,54.59848402156726,-5.715677613847994,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:51:38.999Z,,,54.59859341323175,-5.716039303094816,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:51:59.999Z,,,54.59868658095458,-5.7164247627784635,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:52:07.227Z,against,both,54.59872001030434,-5.716548433884729,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:52:20.998Z,,,54.598783402194236,-5.716806374643443,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:52:26.864Z,against,both,54.59880430665099,-5.71690471550903,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:52:28.364Z,with,both,54.5988124744892,-5.716930337787584,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:52:40.998Z,,,54.598854048810885,-5.717166254984271,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:53:01.000Z,,,54.59895486489292,-5.717494377085162,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:53:21.999Z,,,54.59904276093031,-5.717885551478343,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:53:41.999Z,,,54.599128456690586,-5.718216051315796,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:53:52.681Z,with,both,54.5991691572187,-5.718395163974222,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:54:01.936Z,against,both,54.59921242735864,-5.718553574071776,5
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,car,2026-06-13T20:54:02.418Z,with,both,54.59921759969921,-5.718564693991774,6
50b95b49,"13/06/2026, 21:49:12",dual,2026-06-13T20:49:14.607Z,2026-06-13T20:58:45.533Z,gps_track,2026-06-13T20:54:02.999Z,,,54.599221001820304,-5.718581931179142,5
